id_camera,bairro,subprefeitura,id_h3,is_bolsao,id_bolsao,bolsao_latitude,bolsao_longitude,bolsao_classe_atual,bacia,sub_bacia,geometry_bolsao_buffer_0.002
003155,Copacabana,Zona Sul,88a8a0788dfffff,TRUE,86,-22.96437957,-43.19277597,PO,ZS,Praia de Copacabana,"POLYGON ((-43.190775971 -22.9643795741, -43.19078560154666 -22.96457560838066, -43.190814400439194 -22.964769754744033, -43.19086209032854 -22.96496014345451, -43.19092821193498 -22.96514494096473, -43.19101212847131 -22.965322367573652, -43.1911130317754 -22.96549071456604, -43.19122995009328 -22.96564836066833, -43.19136175743763 -22.965793787662374, -43.19150718443168 -22.965925595006727, -43.191664830533966 -22.966042513324606, -43.19183317752635 -22.966143416628697, -43.19201060413527 -22.966227333165023, -43.19219540164549 -22.966293454771463, -43.19238579035597 -22.966341144660806, -43.19257993671934 -22.966369943553346, -43.192775971 -22.9663795741, -43.192972005280666 -22.966369943553346, -43.193166151644036 -22.966341144660806, -43.193356540354515 -22.966293454771463, -43.19354133786474 -22.966227333165023, -43.19371876447366 -22.966143416628697, -43.19388711146604 -22.966042513324606, -43.19404475756833 -22.965925595006727, -43.19419018456237 -22.965793787662374, -43.194321991906726 -22.96564836066833, -43.194438910224605 -22.96549071456604, -43.1945398135287 -22.965322367573652, -43.194623730065025 -22.96514494096473, -43.19468985167147 -22.96496014345451, -43.19473754156081 -22.964769754744033, -43.19476634045335 -22.96457560838066, -43.194775971000006 -22.9643795741, -43.19476634045335 -22.96418353981934, -43.19473754156081 -22.963989393455968, -43.19468985167147 -22.963799004745493, -43.194623730065025 -22.96361420723527, -43.1945398135287 -22.96343678062635, -43.194438910224605 -22.96326843363396, -43.194321991906726 -22.963110787531672, -43.19419018456237 -22.962965360537627, -43.19404475756833 -22.962833553193274, -43.19388711146604 -22.962716634875395, -43.19371876447366 -22.962615731571304, -43.19354133786474 -22.96253181503498, -43.193356540354515 -22.962465693428538, -43.193166151644036 -22.962418003539195, -43.192972005280666 -22.962389204646655, -43.192775971 -22.9623795741, -43.19257993671934 -22.962389204646655, -43.19238579035597 -22.962418003539195, -43.19219540164549 -22.962465693428538, -43.19201060413527 -22.96253181503498, -43.19183317752635 -22.962615731571304, -43.191664830533966 -22.962716634875395, -43.19150718443168 -22.962833553193274, -43.19136175743763 -22.962965360537627, -43.19122995009328 -22.963110787531672, -43.1911130317754 -22.96326843363396, -43.19101212847131 -22.96343678062635, -43.19092821193498 -22.96361420723527, -43.19086209032854 -22.963799004745493, -43.190814400439194 -22.963989393455968, -43.19078560154666 -22.96418353981934, -43.190775971 -22.9643795741))"
003156,Copacabana,Zona Sul,88a8a0788dfffff,TRUE,86,-22.96437957,-43.19277597,PO,ZS,Praia de Copacabana,"POLYGON ((-43.190775971 -22.9643795741, -43.19078560154666 -22.96457560838066, -43.190814400439194 -22.964769754744033, -43.19086209032854 -22.96496014345451, -43.19092821193498 -22.96514494096473, -43.19101212847131 -22.965322367573652, -43.1911130317754 -22.96549071456604, -43.19122995009328 -22.96564836066833, -43.19136175743763 -22.965793787662374, -43.19150718443168 -22.965925595006727, -43.191664830533966 -22.966042513324606, -43.19183317752635 -22.966143416628697, -43.19201060413527 -22.966227333165023, -43.19219540164549 -22.966293454771463, -43.19238579035597 -22.966341144660806, -43.19257993671934 -22.966369943553346, -43.192775971 -22.9663795741, -43.192972005280666 -22.966369943553346, -43.193166151644036 -22.966341144660806, -43.193356540354515 -22.966293454771463, -43.19354133786474 -22.966227333165023, -43.19371876447366 -22.966143416628697, -43.19388711146604 -22.966042513324606, -43.19404475756833 -22.965925595006727, -43.19419018456237 -22.965793787662374, -43.194321991906726 -22.96564836066833, -43.194438910224605 -22.96549071456604, -43.1945398135287 -22.965322367573652, -43.194623730065025 -22.96514494096473, -43.19468985167147 -22.96496014345451, -43.19473754156081 -22.964769754744033, -43.19476634045335 -22.96457560838066, -43.194775971000006 -22.9643795741, -43.19476634045335 -22.96418353981934, -43.19473754156081 -22.963989393455968, -43.19468985167147 -22.963799004745493, -43.194623730065025 -22.96361420723527, -43.1945398135287 -22.96343678062635, -43.194438910224605 -22.96326843363396, -43.194321991906726 -22.963110787531672, -43.19419018456237 -22.962965360537627, -43.19404475756833 -22.962833553193274, -43.19388711146604 -22.962716634875395, -43.19371876447366 -22.962615731571304, -43.19354133786474 -22.96253181503498, -43.193356540354515 -22.962465693428538, -43.193166151644036 -22.962418003539195, -43.192972005280666 -22.962389204646655, -43.192775971 -22.9623795741, -43.19257993671934 -22.962389204646655, -43.19238579035597 -22.962418003539195, -43.19219540164549 -22.962465693428538, -43.19201060413527 -22.96253181503498, -43.19183317752635 -22.962615731571304, -43.191664830533966 -22.962716634875395, -43.19150718443168 -22.962833553193274, -43.19136175743763 -22.962965360537627, -43.19122995009328 -22.963110787531672, -43.1911130317754 -22.96326843363396, -43.19101212847131 -22.96343678062635, -43.19092821193498 -22.96361420723527, -43.19086209032854 -22.963799004745493, -43.190814400439194 -22.963989393455968, -43.19078560154666 -22.96418353981934, -43.190775971 -22.9643795741))"
003157,Copacabana,Zona Sul,88a8a0788dfffff,,,,,,,,
003158,Copacabana,Zona Sul,88a8a0788dfffff,,,,,,,,
003159,Botafogo,Zona Sul,88a8a0788dfffff,,,,,,,,
003160,Botafogo,Zona Sul,88a8a0788dfffff,,,,,,,,
003161,Botafogo,Zona Sul,88a8a0788dfffff,,,,,,,,
003162,Botafogo,Zona Sul,88a8a0788dfffff,,,,,,,,
003163,Botafogo,Zona Sul,88a8a0788dfffff,,,,,,,,
003164,Botafogo,Zona Sul,88a8a0788dfffff,,,,,,,,
003165,Barra da Tijuca,Barra da Tijuca,88a8a07515fffff,,,,,,,,
003166,Jacarepaguá,Jacarepaguá,88a8a07515fffff,TRUE,105,-22.97127073,-43.40140078,PM,J,Lagoa de Jacarepagua,"POLYGON ((-43.3994007844 -22.9712707295, -43.39941041494666 -22.971466763780658, -43.399439213839194 -22.97166091014403, -43.39948690372854 -22.971851298854506, -43.39955302533498 -22.97203609636473, -43.39963694187131 -22.97221352297365, -43.3997378451754 -22.97238186996604, -43.39985476349328 -22.972539516068327, -43.39998657083763 -22.972684943062372, -43.40013199783168 -22.972816750406725, -43.40028964393397 -22.972933668724604, -43.40045799092635 -22.973034572028695, -43.40063541753527 -22.97311848856502, -43.40082021504549 -22.97318461017146, -43.40101060375597 -22.973232300060804, -43.40120475011934 -22.973261098953344, -43.4014007844 -22.973270729499998, -43.401596818680666 -22.973261098953344, -43.401790965044036 -22.973232300060804, -43.401981353754515 -22.97318461017146, -43.40216615126474 -22.97311848856502, -43.40234357787366 -22.973034572028695, -43.40251192486604 -22.972933668724604, -43.40266957096833 -22.972816750406725, -43.40281499796237 -22.972684943062372, -43.402946805306726 -22.972539516068327, -43.403063723624605 -22.97238186996604, -43.4031646269287 -22.97221352297365, -43.403248543465025 -22.97203609636473, -43.40331466507147 -22.971851298854506, -43.40336235496081 -22.97166091014403, -43.40339115385335 -22.971466763780658, -43.403400784400006 -22.9712707295, -43.40339115385335 -22.97107469521934, -43.40336235496081 -22.970880548855966, -43.40331466507147 -22.97069016014549, -43.403248543465025 -22.97050536263527, -43.4031646269287 -22.970327936026347, -43.403063723624605 -22.97015958903396, -43.402946805306726 -22.97000194293167, -43.40281499796237 -22.969856515937625, -43.40266957096833 -22.969724708593272, -43.40251192486604 -22.969607790275393, -43.40234357787366 -22.969506886971303, -43.40216615126474 -22.969422970434977, -43.401981353754515 -22.969356848828536, -43.401790965044036 -22.969309158939193, -43.401596818680666 -22.969280360046653, -43.4014007844 -22.9692707295, -43.40120475011934 -22.969280360046653, -43.40101060375597 -22.969309158939193, -43.40082021504549 -22.969356848828536, -43.40063541753527 -22.969422970434977, -43.40045799092635 -22.969506886971303, -43.40028964393397 -22.969607790275393, -43.40013199783168 -22.969724708593272, -43.39998657083763 -22.969856515937625, -43.39985476349328 -22.97000194293167, -43.3997378451754 -22.97015958903396, -43.39963694187131 -22.970327936026347, -43.39955302533498 -22.97050536263527, -43.39948690372854 -22.97069016014549, -43.399439213839194 -22.970880548855966, -43.39941041494666 -22.97107469521934, -43.3994007844 -22.9712707295))"
003167,Barra da Tijuca,Barra da Tijuca,88a8a07515fffff,,,,,,,,
003168,Barra da Tijuca,Barra da Tijuca,88a8a0756dfffff,,,,,,,,
003169,Barra da Tijuca,Barra da Tijuca,88a8a0756dfffff,,,,,,,,
003170,Barra da Tijuca,Barra da Tijuca,88a8a0756dfffff,,,,,,,,
003171,Alto da Boa Vista,Grande Tijuca,88a8a0635bfffff,,,,,,,,
003172,Camorim,Barra da Tijuca,88a8a0751dfffff,,,,,,,,
003174,Jacarepaguá,Jacarepaguá,88a8a07539fffff,,,,,,,,
003175,Jacarepaguá,Jacarepaguá,88a8a07531fffff,TRUE,193,-22.96385484,-43.3943982,PM,J,Lagoa de Jacarepagua,"POLYGON ((-43.3923982005 -22.9638548365, -43.392407831046654 -22.96405087078066, -43.39243662993919 -22.964245017144034, -43.39248431982853 -22.96443540585451, -43.39255044143498 -22.96462020336473, -43.3926343579713 -22.964797629973653, -43.3927352612754 -22.96496597696604, -43.39285217959328 -22.96512362306833, -43.39298398693763 -22.965269050062375, -43.393129413931675 -22.965400857406728, -43.39328706003396 -22.965517775724607, -43.393455407026345 -22.965618679028697, -43.393632833635266 -22.965702595565023, -43.39381763114549 -22.965768717171464, -43.39400801985597 -22.965816407060807, -43.39420216621934 -22.965845205953347, -43.3943982005 -22.9658548365, -43.39459423478066 -22.965845205953347, -43.39478838114403 -22.965816407060807, -43.39497876985451 -22.965768717171464, -43.39516356736473 -22.965702595565023, -43.395340993973655 -22.965618679028697, -43.395509340966036 -22.965517775724607, -43.395666987068324 -22.965400857406728, -43.39581241406237 -22.965269050062375, -43.39594422140672 -22.96512362306833, -43.3960611397246 -22.96496597696604, -43.396162043028696 -22.964797629973653, -43.39624595956502 -22.96462020336473, -43.396312081171466 -22.96443540585451, -43.39635977106081 -22.964245017144034, -43.396388569953345 -22.96405087078066, -43.3963982005 -22.9638548365, -43.396388569953345 -22.963658802219342, -43.39635977106081 -22.96346465585597, -43.396312081171466 -22.963274267145493, -43.39624595956502 -22.96308946963527, -43.396162043028696 -22.96291204302635, -43.3960611397246 -22.96274369603396, -43.39594422140672 -22.962586049931673, -43.39581241406237 -22.962440622937628, -43.395666987068324 -22.962308815593275, -43.395509340966036 -22.962191897275396, -43.395340993973655 -22.962090993971305, -43.39516356736473 -22.96200707743498, -43.39497876985451 -22.96194095582854, -43.39478838114403 -22.961893265939196, -43.39459423478066 -22.961864467046656, -43.3943982005 -22.961854836500002, -43.39420216621934 -22.961864467046656, -43.39400801985597 -22.961893265939196, -43.39381763114549 -22.96194095582854, -43.393632833635266 -22.96200707743498, -43.393455407026345 -22.962090993971305, -43.39328706003396 -22.962191897275396, -43.393129413931675 -22.962308815593275, -43.39298398693763 -22.962440622937628, -43.39285217959328 -22.962586049931673, -43.3927352612754 -22.96274369603396, -43.3926343579713 -22.96291204302635, -43.39255044143498 -22.96308946963527, -43.39248431982853 -22.963274267145493, -43.39243662993919 -22.96346465585597, -43.392407831046654 -22.963658802219342, -43.3923982005 -22.9638548365))"
003176,Jacarepaguá,Jacarepaguá,88a8a07511fffff,,,,,,,,
003177,Barra da Tijuca,Barra da Tijuca,88a8a07553fffff,,,,,,,,
003178,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07461fffff,,,,,,,,
003179,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07467fffff,,,,,,,,
003180,Recreio dos Bandeirantes,Barra da Tijuca,88a8a0755bfffff,,,,,,,,
003181,Barra da Tijuca,Barra da Tijuca,88a8a0719bfffff,TRUE,301,-23.00620821,-43.31199616,PO,J,Lagoa da Tijuca,"POLYGON ((-43.3099961621 -23.0062082145, -43.310005792646656 -23.006404248780658, -43.31003459153919 -23.00659839514403, -43.310082281428535 -23.006788783854507, -43.31014840303498 -23.00697358136473, -43.310232319571305 -23.00715100797365, -43.3103332228754 -23.00731935496604, -43.31045014119328 -23.007477001068327, -43.31058194853763 -23.007622428062373, -43.31072737553168 -23.007754235406725, -43.310885021633965 -23.007871153724604, -43.31105336862635 -23.007972057028695, -43.31123079523527 -23.00805597356502, -43.31141559274549 -23.008122095171462, -43.31160598145597 -23.008169785060804, -43.31180012781934 -23.008198583953344, -43.3119961621 -23.008208214499998, -43.312192196380664 -23.008198583953344, -43.312386342744034 -23.008169785060804, -43.31257673145451 -23.008122095171462, -43.312761528964735 -23.00805597356502, -43.31293895557366 -23.007972057028695, -43.31310730256604 -23.007871153724604, -43.313264948668326 -23.007754235406725, -43.31341037566237 -23.007622428062373, -43.313542183006724 -23.007477001068327, -43.3136591013246 -23.00731935496604, -43.3137600046287 -23.00715100797365, -43.313843921165024 -23.00697358136473, -43.31391004277147 -23.006788783854507, -43.31395773266081 -23.00659839514403, -43.31398653155335 -23.006404248780658, -43.313996162100004 -23.0062082145, -43.31398653155335 -23.00601218021934, -43.31395773266081 -23.005818033855967, -43.31391004277147 -23.00562764514549, -43.313843921165024 -23.00544284763527, -43.3137600046287 -23.005265421026348, -43.3136591013246 -23.00509707403396, -43.313542183006724 -23.00493942793167, -43.31341037566237 -23.004794000937625, -43.313264948668326 -23.004662193593273, -43.31310730256604 -23.004545275275394, -43.31293895557366 -23.004444371971303, -43.312761528964735 -23.004360455434977, -43.31257673145451 -23.004294333828536, -43.312386342744034 -23.004246643939194, -43.312192196380664 -23.004217845046654, -43.3119961621 -23.0042082145, -43.31180012781934 -23.004217845046654, -43.31160598145597 -23.004246643939194, -43.31141559274549 -23.004294333828536, -43.31123079523527 -23.004360455434977, -43.31105336862635 -23.004444371971303, -43.310885021633965 -23.004545275275394, -43.31072737553168 -23.004662193593273, -43.31058194853763 -23.004794000937625, -43.31045014119328 -23.00493942793167, -43.3103332228754 -23.00509707403396, -43.310232319571305 -23.005265421026348, -43.31014840303498 -23.00544284763527, -43.310082281428535 -23.00562764514549, -43.31003459153919 -23.005818033855967, -43.310005792646656 -23.00601218021934, -43.3099961621 -23.0062082145))"
003183,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07441fffff,,,,,,,,
003184,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07441fffff,,,,,,,,
003185,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07441fffff,,,,,,,,
003186,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07441fffff,,,,,,,,
003187,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07441fffff,,,,,,,,
003188,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07441fffff,,,,,,,,
003189,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07441fffff,,,,,,,,
003190,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07441fffff,,,,,,,,
003191,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07441fffff,,,,,,,,
003192,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07441fffff,,,,,,,,
003193,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07449fffff,,,,,,,,
003194,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07449fffff,,,,,,,,
003195,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07443fffff,,,,,,,,
003196,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07449fffff,,,,,,,,
003197,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07449fffff,,,,,,,,
003198,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07443fffff,,,,,,,,
003199,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07449fffff,,,,,,,,
003200,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07449fffff,,,,,,,,
003201,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07449fffff,,,,,,,,
003202,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07449fffff,,,,,,,,
003203,Recreio dos Bandeirantes,Barra da Tijuca,88a8a07449fffff,,,,,,,,
